Input.label,Input.text,Answer.Q1Answer,Answer.html_output
0,"I think it is a bit pricey for a super casual family restaurant.  The kids meals are like $6 each!  Also, as a vegetarian that doesn't care much for pizza the choice was EXTREMELY limited.  I had a dinner salad and a cheese hoagie.  Would much rather eat somewhere else.",idk,"<span>I</span> <span>think</span> <span>it</span> <span>is</span> <span>a</span> <span class=""active"">bit</span> <span class=""active"">pricey</span> <span>for</span> <span>a</span> <span>super</span> <span>casual</span> <span>family</span> <span>restaurant.</span> <span>The</span> <span>kids</span> <span>meals</span> <span>are</span> <span>like</span> <span>$6</span> <span>each!</span> <span>Also,</span> <span>as</span> <span>a</span> <span>vegetarian</span> <span>that</span> <span>doesn't</span> <span>care</span> <span>much</span> <span>for</span> <span>pizza</span> <span>the</span> <span>choice</span> <span>was</span> <span class=""active"">EXTREMELY</span> <span>limited.</span> <span>I</span> <span>had</span> <span>a</span> <span>dinner</span> <span>salad</span> <span>and</span> <span>a</span> <span>cheese</span> <span>hoagie.</span> <span>Would</span> <span>much</span> <span>rather</span> <span>eat</span> <span>somewhere</span> <span>else.</span> <span></span>"
0,"I think it is a bit pricey for a super casual family restaurant.  The kids meals are like $6 each!  Also, as a vegetarian that doesn't care much for pizza the choice was EXTREMELY limited.  I had a dinner salad and a cheese hoagie.  Would much rather eat somewhere else.",no,"<span>I</span> <span>think</span> <span>it</span> <span>is</span> <span>a</span> <span>bit</span> <span class=""active"">pricey</span> <span>for</span> <span>a</span> <span>super</span> <span>casual</span> <span>family</span> <span>restaurant.</span> <span>The</span> <span>kids</span> <span>meals</span> <span>are</span> <span>like</span> <span>$6</span> <span>each!</span> <span>Also,</span> <span>as</span> <span>a</span> <span>vegetarian</span> <span>that</span> <span>doesn't</span> <span>care</span> <span>much</span> <span>for</span> <span>pizza</span> <span>the</span> <span>choice</span> <span>was</span> <span class=""active"">EXTREMELY</span> <span class=""active"">limited.</span> <span>I</span> <span>had</span> <span>a</span> <span>dinner</span> <span>salad</span> <span>and</span> <span>a</span> <span>cheese</span> <span>hoagie.</span> <span>Would</span> <span>much</span> <span>rather</span> <span>eat</span> <span>somewhere</span> <span>else.</span> <span></span>"
1,"Great place! Came on a Sunday morning around 11 and had no problem getting a table and served quickly. I brought my vegan relatives and they loved their food and the options they had on the menu. Cool atmosphere, super easy parking, and a wonderful cause. I would definitely return!",yes,"<span class=""active"">Great</span> <span class=""active"">place!</span> <span>Came</span> <span>on</span> <span>a</span> <span>Sunday</span> <span>morning</span> <span>around</span> <span>11</span> <span>and</span> <span>had</span> <span>no</span> <span>problem</span> <span>getting</span> <span>a</span> <span>table</span> <span>and</span> <span>served</span> <span>quickly.</span> <span>I</span> <span>brought</span> <span>my</span> <span>vegan</span> <span>relatives</span> <span>and</span> <span>they</span> <span class=""active"">loved</span> <span>their</span> <span>food</span> <span>and</span> <span>the</span> <span>options</span> <span>they</span> <span>had</span> <span>on</span> <span>the</span> <span>menu.</span> <span class=""active"">Cool</span> <span class=""active"">atmosphere,</span> <span>super</span> <span>easy</span> <span>parking,</span> <span>and</span> <span>a</span> <span class=""active"">wonderful</span> <span>cause.</span> <span>I</span> <span>would</span> <span class=""active"">definitely</span> <span class=""active"">return!</span> <span></span>"
1,"Great place! Came on a Sunday morning around 11 and had no problem getting a table and served quickly. I brought my vegan relatives and they loved their food and the options they had on the menu. Cool atmosphere, super easy parking, and a wonderful cause. I would definitely return!",yes,"<span class=""active"">Great</span> <span class=""active"">place!</span> <span>Came</span> <span>on</span> <span>a</span> <span>Sunday</span> <span>morning</span> <span>around</span> <span>11</span> <span>and</span> <span>had</span> <span class=""active"">no</span> <span class=""active"">problem</span> <span class=""active"">getting</span> <span class=""active"">a</span> <span class=""active"">table</span> <span class=""active"">and</span> <span class=""active"">served</span> <span class=""active"">quickly.</span> <span>I</span> <span>brought</span> <span>my</span> <span>vegan</span> <span>relatives</span> <span>and</span> <span>they</span> <span class=""active"">loved</span> <span class=""active"">their</span> <span class=""active"">food</span> <span>and</span> <span>the</span> <span>options</span> <span>they</span> <span>had</span> <span>on</span> <span>the</span> <span>menu.</span> <span class=""active"">Cool</span> <span class=""active"">atmosphere,</span> <span class=""active"">super</span> <span class=""active"">easy</span> <span class=""active"">parking,</span> <span>and</span> <span>a</span> <span class=""active"">wonderful</span> <span class=""active"">cause.</span> <span>I</span> <span class=""active"">would</span> <span class=""active"">definitely</span> <span class=""active"">return!</span> <span></span>"
1,"Great place! Came on a Sunday morning around 11 and had no problem getting a table and served quickly. I brought my vegan relatives and they loved their food and the options they had on the menu. Cool atmosphere, super easy parking, and a wonderful cause. I would definitely return!",yes,"<span>Great</span> <span>place!</span> <span>Came</span> <span>on</span> <span>a</span> <span>Sunday</span> <span>morning</span> <span>around</span> <span>11</span> <span>and</span> <span>had</span> <span>no</span> <span>problem</span> <span>getting</span> <span>a</span> <span>table</span> <span>and</span> <span class=""active"">served</span> <span class=""active"">quickly.</span> <span>I</span> <span>brought</span> <span>my</span> <span>vegan</span> <span>relatives</span> <span>and</span> <span>they</span> <span class=""active"">loved</span> <span>their</span> <span>food</span> <span>and</span> <span>the</span> <span>options</span> <span>they</span> <span>had</span> <span>on</span> <span>the</span> <span>menu.</span> <span class=""active"">Cool</span> <span class=""active"">atmosphere,</span> <span>super</span> <span class=""active"">easy</span> <span class=""active"">parking,</span> <span>and</span> <span>a</span> <span>wonderful</span> <span>cause.</span> <span>I</span> <span>would</span> <span>definitely</span> <span>return!</span> <span></span>"
0,Bad service. We have five people and they just gave us a table for 4. Then we asked for one more chair they just kept saying 'give me one second' and ignore us. My frd stood in the restaurant for ten more minutes. At last we got the chair ourselves.,no,"<span class=""active"">Bad</span> <span class=""active"">service.</span> <span>We</span> <span>have</span> <span>five</span> <span>people</span> <span>and</span> <span>they</span> <span>just</span> <span>gave</span> <span>us</span> <span>a</span> <span>table</span> <span>for</span> <span>4.</span> <span>Then</span> <span>we</span> <span>asked</span> <span>for</span> <span>one</span> <span>more</span> <span>chair</span> <span>they</span> <span>just</span> <span>kept</span> <span>saying</span> <span>'give</span> <span>me</span> <span>one</span> <span>second'</span> <span>and</span> <span class=""active"">ignore</span> <span class=""active"">us.</span> <span>My</span> <span class=""active"">frd</span> <span class=""active"">stood</span> <span>in</span> <span>the</span> <span class=""active"">restaurant</span> <span>for</span> <span class=""active"">ten</span> <span class=""active"">more</span> <span class=""active"">minutes.</span> <span>At</span> <span>last</span> <span>we</span> <span>got</span> <span>the</span> <span>chair</span> <span>ourselves.</span> <span></span>"
0,Bad service. We have five people and they just gave us a table for 4. Then we asked for one more chair they just kept saying 'give me one second' and ignore us. My frd stood in the restaurant for ten more minutes. At last we got the chair ourselves.,no,"<span class=""active"">Bad</span> <span>service.</span> <span>We</span> <span>have</span> <span>five</span> <span>people</span> <span>and</span> <span>they</span> <span>just</span> <span>gave</span> <span>us</span> <span>a</span> <span>table</span> <span>for</span> <span>4.</span> <span>Then</span> <span>we</span> <span>asked</span> <span>for</span> <span>one</span> <span>more</span> <span>chair</span> <span>they</span> <span>just</span> <span>kept</span> <span>saying</span> <span>'give</span> <span>me</span> <span>one</span> <span>second'</span> <span>and</span> <span class=""active"">ignore</span> <span>us.</span> <span>My</span> <span>frd</span> <span>stood</span> <span>in</span> <span>the</span> <span>restaurant</span> <span>for</span> <span>ten</span> <span>more</span> <span>minutes.</span> <span>At</span> <span>last</span> <span>we</span> <span>got</span> <span>the</span> <span>chair</span> <span>ourselves.</span> <span></span>"
0,Bad service. We have five people and they just gave us a table for 4. Then we asked for one more chair they just kept saying 'give me one second' and ignore us. My frd stood in the restaurant for ten more minutes. At last we got the chair ourselves.,no,"<span class=""active"">Bad</span> <span class=""active"">service.</span> <span class=""active"">We</span> <span class=""active"">have</span> <span class=""active"">five</span> <span class=""active"">people</span> <span class=""active"">and</span> <span class=""active"">they</span> <span class=""active"">just</span> <span class=""active"">gave</span> <span class=""active"">us</span> <span>a</span> <span class=""active"">table</span> <span class=""active"">for</span> <span class=""active"">4.</span> <span>Then</span> <span>we</span> <span class=""active"">asked</span> <span class=""active"">for</span> <span class=""active"">one</span> <span class=""active"">more</span> <span class=""active"">chair</span> <span class=""active"">they</span> <span class=""active"">just</span> <span class=""active"">kept</span> <span class=""active"">saying</span> <span class=""active"">'give</span> <span class=""active"">me</span> <span class=""active"">one</span> <span class=""active"">second'</span> <span class=""active"">and</span> <span class=""active"">ignore</span> <span class=""active"">us.</span> <span>My</span> <span class=""active"">frd</span> <span class=""active"">stood</span> <span class=""active"">in</span> <span>the</span> <span class=""active"">restaurant</span> <span class=""active"">for</span> <span class=""active"">ten</span> <span class=""active"">more</span> <span class=""active"">minutes.</span> <span>At</span> <span>last</span> <span class=""active"">we</span> <span class=""active"">got</span> <span class=""active"">the</span> <span class=""active"">chair</span> <span class=""active"">ourselves.</span> <span></span>"
0,We wanted to come here with a group and they were far less than accommodating. They claimed our wait time to be 20 minutes and we waited for over an hour. They refused to join tables and spoke to us like we were an inconvenience. Very disappointed with this place.,no,"<span>We</span> <span>wanted</span> <span>to</span> <span>come</span> <span>here</span> <span>with</span> <span>a</span> <span>group</span> <span>and</span> <span>they</span> <span>were</span> <span>far</span> <span class=""active"">less</span> <span class=""active"">than</span> <span>accommodating.</span> <span>They</span> <span>claimed</span> <span>our</span> <span>wait</span> <span>time</span> <span>to</span> <span>be</span> <span>20</span> <span>minutes</span> <span>and</span> <span>we</span> <span>waited</span> <span>for</span> <span class=""active"">over</span> <span class=""active"">an</span> <span class=""active"">hour.</span> <span>They</span> <span class=""active"">refused</span> <span>to</span> <span>join</span> <span>tables</span> <span>and</span> <span>spoke</span> <span>to</span> <span>us</span> <span>like</span> <span>we</span> <span>were</span> <span>an</span> <span class=""active"">inconvenience.</span> <span>Very</span> <span class=""active"">disappointed</span> <span>with</span> <span>this</span> <span>place.</span> <span></span>"
0,We wanted to come here with a group and they were far less than accommodating. They claimed our wait time to be 20 minutes and we waited for over an hour. They refused to join tables and spoke to us like we were an inconvenience. Very disappointed with this place.,no,"<span>We</span> <span>wanted</span> <span>to</span> <span>come</span> <span>here</span> <span>with</span> <span>a</span> <span>group</span> <span>and</span> <span>they</span> <span>were</span> <span class=""active"">far</span> <span class=""active"">less</span> <span>than</span> <span class=""active"">accommodating.</span> <span>They</span> <span>claimed</span> <span>our</span> <span>wait</span> <span>time</span> <span>to</span> <span>be</span> <span class=""active"">20</span> <span class=""active"">minutes</span> <span>and</span> <span>we</span> <span class=""active"">waited</span> <span>for</span> <span class=""active"">over</span> <span>an</span> <span class=""active"">hour.</span> <span>They</span> <span class=""active"">refused</span> <span>to</span> <span class=""active"">join</span> <span class=""active"">tables</span> <span>and</span> <span class=""active"">spoke</span> <span>to</span> <span class=""active"">us</span> <span class=""active"">like</span> <span>we</span> <span>were</span> <span>an</span> <span class=""active"">inconvenience.</span> <span class=""active"">Very</span> <span class=""active"">disappointed</span> <span>with</span> <span>this</span> <span>place.</span> <span></span>"
0,We wanted to come here with a group and they were far less than accommodating. They claimed our wait time to be 20 minutes and we waited for over an hour. They refused to join tables and spoke to us like we were an inconvenience. Very disappointed with this place.,no,"<span>We</span> <span>wanted</span> <span>to</span> <span>come</span> <span>here</span> <span>with</span> <span>a</span> <span>group</span> <span>and</span> <span>they</span> <span>were</span> <span>far</span> <span class=""active"">less</span> <span>than</span> <span class=""active"">accommodating.</span> <span>They</span> <span class=""active"">claimed</span> <span>our</span> <span>wait</span> <span>time</span> <span>to</span> <span>be</span> <span class=""active"">20</span> <span class=""active"">minutes</span> <span>and</span> <span>we</span> <span class=""active"">waited</span> <span>for</span> <span class=""active"">over</span> <span>an</span> <span class=""active"">hour.</span> <span>They</span> <span class=""active"">refused</span> <span>to</span> <span class=""active"">join</span> <span class=""active"">tables</span> <span>and</span> <span class=""active"">spoke</span> <span class=""active"">to</span> <span>us</span> <span>like</span> <span>we</span> <span>were</span> <span>an</span> <span class=""active"">inconvenience.</span> <span>Very</span> <span class=""active"">disappointed</span> <span>with</span> <span>this</span> <span>place.</span> <span></span>"
0,"Tried to order online, spent all kinds of time entering my info, and then picking the items for my family's order, only to find out that their super lame ordering system had been deleting each item I added to the cart. What a waste of time. They lost my business.",no,"<span>Tried</span> <span>to</span> <span>order</span> <span>online,</span> <span>spent</span> <span>all</span> <span>kinds</span> <span>of</span> <span>time</span> <span>entering</span> <span>my</span> <span>info,</span> <span>and</span> <span>then</span> <span>picking</span> <span>the</span> <span>items</span> <span>for</span> <span>my</span> <span>family's</span> <span>order,</span> <span>only</span> <span>to</span> <span>find</span> <span>out</span> <span>that</span> <span>their</span> <span class=""active"">super</span> <span class=""active"">lame</span> <span>ordering</span> <span>system</span> <span>had</span> <span>been</span> <span>deleting</span> <span>each</span> <span>item</span> <span>I</span> <span>added</span> <span>to</span> <span>the</span> <span>cart.</span> <span>What</span> <span>a</span> <span class=""active"">waste</span> <span class=""active"">of</span> <span class=""active"">time.</span> <span>They</span> <span class=""active"">lost</span> <span class=""active"">my</span> <span class=""active"">business.</span> <span></span>"
0,"Tried to order online, spent all kinds of time entering my info, and then picking the items for my family's order, only to find out that their super lame ordering system had been deleting each item I added to the cart. What a waste of time. They lost my business.",no,"<span>Tried</span> <span>to</span> <span>order</span> <span>online,</span> <span>spent</span> <span>all</span> <span>kinds</span> <span>of</span> <span>time</span> <span>entering</span> <span>my</span> <span>info,</span> <span>and</span> <span>then</span> <span>picking</span> <span>the</span> <span>items</span> <span>for</span> <span>my</span> <span>family's</span> <span>order,</span> <span>only</span> <span>to</span> <span>find</span> <span>out</span> <span>that</span> <span>their</span> <span class=""active"">super</span> <span class=""active"">lame</span> <span class=""active"">ordering</span> <span class=""active"">system</span> <span>had</span> <span class=""active"">been</span> <span class=""active"">deleting</span> <span class=""active"">each</span> <span class=""active"">item</span> <span>I</span> <span>added</span> <span>to</span> <span>the</span> <span>cart.</span> <span>What</span> <span>a</span> <span class=""active"">waste</span> <span class=""active"">of</span> <span class=""active"">time.</span> <span>They</span> <span class=""active"">lost</span> <span class=""active"">my</span> <span class=""active"">business.</span> <span></span>"
0,"Tried to order online, spent all kinds of time entering my info, and then picking the items for my family's order, only to find out that their super lame ordering system had been deleting each item I added to the cart. What a waste of time. They lost my business.",no,"<span>Tried</span> <span>to</span> <span>order</span> <span>online,</span> <span>spent</span> <span>all</span> <span>kinds</span> <span>of</span> <span>time</span> <span>entering</span> <span>my</span> <span>info,</span> <span>and</span> <span>then</span> <span>picking</span> <span>the</span> <span>items</span> <span>for</span> <span>my</span> <span>family's</span> <span>order,</span> <span>only</span> <span>to</span> <span>find</span> <span>out</span> <span>that</span> <span class=""active"">their</span> <span class=""active"">super</span> <span class=""active"">lame</span> <span class=""active"">ordering</span> <span class=""active"">system</span> <span class=""active"">had</span> <span class=""active"">been</span> <span class=""active"">deleting</span> <span class=""active"">each</span> <span class=""active"">item</span> <span class=""active"">I</span> <span class=""active"">added</span> <span class=""active"">to</span> <span class=""active"">the</span> <span class=""active"">cart.</span> <span>What</span> <span>a</span> <span>waste</span> <span>of</span> <span>time.</span> <span class=""active"">They</span> <span class=""active"">lost</span> <span class=""active"">my</span> <span class=""active"">business.</span> <span></span>"
1,"The pizza is so yummy and the slices are giant! They should invest in satellite radio,  however.  The last two times I was in there,  there were radio ads for Domino's pizza,  and more commercials than music.  Of course I don't eat there for the music,  but radio commercials suck.",yes,"<span>The</span> <span>pizza</span> <span>is</span> <span>so</span> <span class=""active"">yummy</span> <span>and</span> <span>the</span> <span class=""active"">slices</span> <span>are</span> <span class=""active"">giant!</span> <span>They</span> <span>should</span> <span>invest</span> <span>in</span> <span>satellite</span> <span>radio,</span> <span>however.</span> <span>The</span> <span>last</span> <span>two</span> <span>times</span> <span>I</span> <span>was</span> <span>in</span> <span>there,</span> <span>there</span> <span>were</span> <span>radio</span> <span>ads</span> <span>for</span> <span>Domino's</span> <span>pizza,</span> <span>and</span> <span>more</span> <span>commercials</span> <span>than</span> <span>music.</span> <span>Of</span> <span>course</span> <span>I</span> <span>don't</span> <span>eat</span> <span>there</span> <span>for</span> <span>the</span> <span>music,</span> <span>but</span> <span>radio</span> <span>commercials</span> <span>suck.</span> <span></span>"
1,"The pizza is so yummy and the slices are giant! They should invest in satellite radio,  however.  The last two times I was in there,  there were radio ads for Domino's pizza,  and more commercials than music.  Of course I don't eat there for the music,  but radio commercials suck.",yes,"<span>The</span> <span>pizza</span> <span>is</span> <span>so</span> <span class=""active"">yummy</span> <span>and</span> <span>the</span> <span class=""active"">slices</span> <span class=""active"">are</span> <span class=""active"">giant!</span> <span>They</span> <span>should</span> <span>invest</span> <span>in</span> <span>satellite</span> <span>radio,</span> <span>however.</span> <span>The</span> <span>last</span> <span>two</span> <span>times</span> <span>I</span> <span>was</span> <span>in</span> <span>there,</span> <span>there</span> <span>were</span> <span>radio</span> <span>ads</span> <span>for</span> <span>Domino's</span> <span>pizza,</span> <span>and</span> <span>more</span> <span>commercials</span> <span>than</span> <span>music.</span> <span>Of</span> <span>course</span> <span>I</span> <span>don't</span> <span>eat</span> <span>there</span> <span>for</span> <span>the</span> <span>music,</span> <span>but</span> <span>radio</span> <span>commercials</span> <span>suck.</span> <span></span>"
1,"The pizza is so yummy and the slices are giant! They should invest in satellite radio,  however.  The last two times I was in there,  there were radio ads for Domino's pizza,  and more commercials than music.  Of course I don't eat there for the music,  but radio commercials suck.",idk,"<span>The</span> <span class=""active"">pizza</span> <span>is</span> <span>so</span> <span class=""active"">yummy</span> <span>and</span> <span>the</span> <span class=""active"">slices</span> <span>are</span> <span class=""active"">giant!</span> <span>They</span> <span>should</span> <span>invest</span> <span>in</span> <span>satellite</span> <span>radio,</span> <span>however.</span> <span>The</span> <span>last</span> <span>two</span> <span>times</span> <span>I</span> <span>was</span> <span>in</span> <span>there,</span> <span>there</span> <span>were</span> <span>radio</span> <span>ads</span> <span>for</span> <span>Domino's</span> <span>pizza,</span> <span>and</span> <span class=""active"">more</span> <span class=""active"">commercials</span> <span>than</span> <span class=""active"">music.</span> <span>Of</span> <span>course</span> <span>I</span> <span>don't</span> <span>eat</span> <span>there</span> <span>for</span> <span>the</span> <span>music,</span> <span>but</span> <span class="""">radio</span> <span class="""">commercials</span> <span>suck.</span> <span></span>"
0,Awful. Bad food. Chicken wings came out bloody. I was never asked how O wanted my burger. They just brought it to me. Food is pre-made somewhere else. We had to flag down server for refills or just to notice us at all. Never eat here. You will regret it.,no,"<span class=""active"">Awful.</span> <span class=""active"">Bad</span> <span>food.</span> <span>Chicken</span> <span>wings</span> <span>came</span> <span>out</span> <span class=""active"">bloody.</span> <span>I</span> <span>was</span> <span class=""active"">never</span> <span class=""active"">asked</span> <span>how</span> <span>O</span> <span>wanted</span> <span>my</span> <span>burger.</span> <span>They</span> <span>just</span> <span>brought</span> <span>it</span> <span>to</span> <span>me.</span> <span>Food</span> <span>is</span> <span class=""active"">pre-made</span> <span>somewhere</span> <span>else.</span> <span>We</span> <span>had</span> <span>to</span> <span>flag</span> <span>down</span> <span>server</span> <span>for</span> <span>refills</span> <span>or</span> <span>just</span> <span>to</span> <span>notice</span> <span>us</span> <span>at</span> <span>all.</span> <span class=""active"">Never</span> <span>eat</span> <span>here.</span> <span>You</span> <span>will</span> <span class=""active"">regret</span> <span>it.</span> <span></span>"
0,Awful. Bad food. Chicken wings came out bloody. I was never asked how O wanted my burger. They just brought it to me. Food is pre-made somewhere else. We had to flag down server for refills or just to notice us at all. Never eat here. You will regret it.,no,"<span class=""active"">Awful.</span> <span class=""active"">Bad</span> <span class=""active"">food.</span> <span class=""active"">Chicken</span> <span class=""active"">wings</span> <span>came</span> <span>out</span> <span class=""active"">bloody.</span> <span>I</span> <span>was</span> <span>never</span> <span>asked</span> <span>how</span> <span>O</span> <span>wanted</span> <span>my</span> <span>burger.</span> <span>They</span> <span>just</span> <span>brought</span> <span>it</span> <span>to</span> <span>me.</span> <span class=""active"">Food</span> <span>is</span> <span class=""active"">pre-made</span> <span class=""active"">somewhere</span> <span class=""active"">else.</span> <span>We</span> <span class=""active"">had</span> <span class=""active"">to</span> <span class=""active"">flag</span> <span class=""active"">down</span> <span class=""active"">server</span> <span>for</span> <span>refills</span> <span class=""active"">or</span> <span>just</span> <span class=""active"">to</span> <span class=""active"">notice</span> <span class=""active"">us</span> <span>at</span> <span>all.</span> <span class=""active"">Never</span> <span class=""active"">eat</span> <span class=""active"">here.</span> <span>You</span> <span class=""active"">will</span> <span class=""active"">regret</span> <span>it.</span> <span></span>"
0,Awful. Bad food. Chicken wings came out bloody. I was never asked how O wanted my burger. They just brought it to me. Food is pre-made somewhere else. We had to flag down server for refills or just to notice us at all. Never eat here. You will regret it.,no,"<span class=""active"">Awful.</span> <span class=""active"">Bad</span> <span class=""active"">food.</span> <span class=""active"">Chicken</span> <span class=""active"">wings</span> <span class=""active"">came</span> <span class=""active"">out</span> <span class=""active"">bloody.</span> <span>I</span> <span>was</span> <span>never</span> <span>asked</span> <span>how</span> <span>O</span> <span>wanted</span> <span>my</span> <span>burger.</span> <span>They</span> <span>just</span> <span>brought</span> <span>it</span> <span>to</span> <span>me.</span> <span>Food</span> <span>is</span> <span>pre-made</span> <span>somewhere</span> <span>else.</span> <span>We</span> <span>had</span> <span>to</span> <span>flag</span> <span>down</span> <span>server</span> <span>for</span> <span>refills</span> <span>or</span> <span>just</span> <span>to</span> <span>notice</span> <span>us</span> <span>at</span> <span>all.</span> <span class=""active"">Never</span> <span class=""active"">eat</span> <span class=""active"">here.</span> <span class=""active"">You</span> <span class=""active"">will</span> <span class=""active"">regret</span> <span class=""active"">it.</span> <span></span>"
0,"All you need to know is DRIED AND BLAND. My burrito tasted like cardboard. If you've placed cardboard in your mouth, you know what I mean. Texture was similar too. 

Oh and they forgot my order. I stood there for 10 mins then someone realized I didn't have my order.",no,"<span>All</span> <span>you</span> <span>need</span> <span>to</span> <span>know</span> <span>is</span> <span class=""active"">DRIED</span> <span>AND</span> <span class=""active"">BLAND.</span> <span>My</span> <span class=""active"">burrito</span> <span class=""active"">tasted</span> <span class=""active"">like</span> <span class=""active"">cardboard.</span> <span>If</span> <span>you've</span> <span>placed</span> <span class="""">cardboard</span> <span>in</span> <span>your</span> <span>mouth,</span> <span>you</span> <span>know</span> <span>what</span> <span>I</span> <span>mean.</span> <span class=""active"">Texture</span> <span>was</span> <span class=""active"">similar</span> <span class=""active"">too.</span> <span>Oh</span> <span>and</span> <span>they</span> <span class=""active"">forgot</span> <span class=""active"">my</span> <span class=""active"">order.</span> <span>I</span> <span class=""active"">stood</span> <span class=""active"">there</span> <span class=""active"">for</span> <span class=""active"">10</span> <span>mins</span> <span class=""active"">then</span> <span class=""active"">someone</span> <span class=""active"">realized</span> <span>I</span> <span class=""active"">didn't</span> <span class=""active"">have</span> <span class=""active"">my</span> <span class=""active"">order.</span> <span></span>"
0,"All you need to know is DRIED AND BLAND. My burrito tasted like cardboard. If you've placed cardboard in your mouth, you know what I mean. Texture was similar too. 

Oh and they forgot my order. I stood there for 10 mins then someone realized I didn't have my order.",no,"<span>All</span> <span>you</span> <span>need</span> <span>to</span> <span>know</span> <span>is</span> <span class=""active"">DRIED</span> <span>AND</span> <span class=""active"">BLAND.</span> <span>My</span> <span>burrito</span> <span class=""active"">tasted</span> <span class=""active"">like</span> <span class=""active"">cardboard.</span> <span>If</span> <span>you've</span> <span>placed</span> <span>cardboard</span> <span>in</span> <span>your</span> <span>mouth,</span> <span>you</span> <span>know</span> <span>what</span> <span>I</span> <span>mean.</span> <span>Texture</span> <span>was</span> <span>similar</span> <span>too.</span> <span>Oh</span> <span>and</span> <span>they</span> <span class=""active"">forgot</span> <span class=""active"">my</span> <span class=""active"">order.</span> <span>I</span> <span>stood</span> <span>there</span> <span>for</span> <span>10</span> <span>mins</span> <span>then</span> <span>someone</span> <span>realized</span> <span>I</span> <span>didn't</span> <span>have</span> <span>my</span> <span>order.</span> <span></span>"
0,"All you need to know is DRIED AND BLAND. My burrito tasted like cardboard. If you've placed cardboard in your mouth, you know what I mean. Texture was similar too. 

Oh and they forgot my order. I stood there for 10 mins then someone realized I didn't have my order.",no,"<span>All</span> <span>you</span> <span>need</span> <span>to</span> <span>know</span> <span>is</span> <span class=""active"">DRIED</span> <span>AND</span> <span class=""active"">BLAND.</span> <span>My</span> <span>burrito</span> <span>tasted</span> <span class="""">like</span> <span class=""active"">cardboard.</span> <span>If</span> <span>you've</span> <span>placed</span> <span class=""active"">cardboard</span> <span>in</span> <span>your</span> <span>mouth,</span> <span>you</span> <span>know</span> <span>what</span> <span>I</span> <span>mean.</span> <span>Texture</span> <span>was</span> <span>similar</span> <span>too.</span> <span>Oh</span> <span>and</span> <span>they</span> <span class=""active"">forgot</span> <span>my</span> <span>order.</span> <span>I</span> <span>stood</span> <span>there</span> <span>for</span> <span>10</span> <span class="""">mins</span> <span>then</span> <span>someone</span> <span>realized</span> <span>I</span> <span>didn't</span> <span>have</span> <span>my</span> <span>order.</span> <span></span>"
0,"Très décevant comme restaurant qui pourtant est très charmant! La première fois que j'y suis allée c'était bon, cependant la deuxième fois, j'ai commandé les moules&frites à volonté. Les moules n'étaient pas bien lavées et ne goûtaient rien. Le service était extrêmement long. Pour le rapport qualité/prix, je vous déconseille!",no,"<span>Très</span> <span class=""active"">décevant</span> <span>comme</span> <span>restaurant</span> <span>qui</span> <span>pourtant</span> <span>est</span> <span>très</span> <span>charmant!</span> <span>La</span> <span>première</span> <span>fois</span> <span>que</span> <span>j'y</span> <span>suis</span> <span>allée</span> <span>c'était</span> <span>bon,</span> <span>cependant</span> <span>la</span> <span class="""">deuxième</span> <span>fois,</span> <span>j'ai</span> <span>commandé</span> <span>les</span> <span>moules&amp;frites</span> <span>à</span> <span>volonté.</span> <span>Les</span> <span>moules</span> <span>n'étaient</span> <span>pas</span> <span>bien</span> <span>lavées</span> <span>et</span> <span>ne</span> <span>goûtaient</span> <span>rien.</span> <span>Le</span> <span>service</span> <span>était</span> <span class=""active"">extrêmement</span> <span class=""active"">long.</span> <span>Pour</span> <span>le</span> <span>rapport</span> <span>qualité/prix,</span> <span>je</span> <span>vous</span> <span class=""active"">déconseille!</span> <span></span>"
0,"Très décevant comme restaurant qui pourtant est très charmant! La première fois que j'y suis allée c'était bon, cependant la deuxième fois, j'ai commandé les moules&frites à volonté. Les moules n'étaient pas bien lavées et ne goûtaient rien. Le service était extrêmement long. Pour le rapport qualité/prix, je vous déconseille!",no,"<span class=""active"">Très</span> <span class=""active"">décevant</span> <span>comme</span> <span>restaurant</span> <span>qui</span> <span>pourtant</span> <span>est</span> <span>très</span> <span>charmant!</span> <span>La</span> <span>première</span> <span>fois</span> <span>que</span> <span>j'y</span> <span>suis</span> <span>allée</span> <span>c'était</span> <span>bon,</span> <span>cependant</span> <span>la</span> <span>deuxième</span> <span>fois,</span> <span>j'ai</span> <span>commandé</span> <span>les</span> <span>moules&amp;frites</span> <span>à</span> <span>volonté.</span> <span class=""active"">Les</span> <span class=""active"">moules</span> <span class="""">n'étaient</span> <span class=""active"">pas</span> <span class=""active"">bien</span> <span class=""active"">lavées</span> <span>et</span> <span>ne</span> <span>goûtaient</span> <span>rien.</span> <span class=""active"">Le</span> <span class=""active"">service</span> <span class=""active"">était</span> <span class=""active"">extrêmement</span> <span class=""active"">long.</span> <span>Pour</span> <span>le</span> <span>rapport</span> <span>qualité/prix,</span> <span class=""active"">je</span> <span class=""active"">vous</span> <span class=""active"">déconseille!</span> <span></span>"
